,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,3.0134371774563015e-15,3.7687162312147375e-11,0.022730336341729145,0.024116288164000032,0.0008753083267377828,0.08075772347269523,2.682573881278846e-24,0.023428103311420864,0.40551164779773796,5.591936863223404e-28,1.3565582794845211e-05,0.11728991560413636,3.8798011288756304e-07,6.993451199993278e-38,2.1399724466276274e-62,5.433239820625285e-31,1.8599564991933656e-13,0.05620237655620797,3.2637510394384687e-06,0.049916582882372315,0.002857178935213946,8.822969846288183e-64,0.1236272891846784,1.6516235421841672e-20,0.002608582008796246,0.022356491440517382,0.002689893234849303,4.965678319088135e-19,7.12013800293893e-61,4.727187175493196e-10,1.642519163849965e-07,1.929821883827747e-05,5.344360817815649e-09,5.371342948049473e-11,5.790973061485656e-07,1.6191129653652746e-66,0.003976145835359994,4.555374487364606e-25,1.1006609368001287e-05,4.925928130369878e-17,5.216690872427827e-34,4.263332370360543e-07,0.008636380478233823,3.3577741350716685e-06,1.9783545789115594e-13,1.3344417628321658e-211,5.029536331646938e-19,1.61969323409951e-51,9.065501349474468e-10,0.0
1,3.353989598239448e-10,0.0011136961317673502,0.0009168869745518835,1.8484330131724353e-13,3.465782120149612e-12,0.00035895756289377806,8.43377380864603e-09,0.00011854033561909233,0.016215642320319412,4.781115453770381e-19,4.056968172012814e-11,3.0783142906800194e-06,0.0004271205515446086,3.313232451259423e-13,4.597012483070947e-176,0.007146283175403409,0.06732958014039936,2.415240521757872e-06,1.5804358485963908e-06,9.991189277294506e-06,0.18060909219097765,1.4731252875618406e-27,7.558051541334704e-12,1.9858459376636617e-21,5.928993969846936e-07,1.074573499782524e-23,0.4508580499452522,1.7725216718352852e-05,7.992961286477059e-63,1.755164201189104e-18,1.9913976935879381e-29,1.759169124342069e-08,0.06521040681382,0.02435229689472161,9.200441473198463e-10,3.3721461577131034e-99,0.0015194875514686927,4.630434749665545e-25,0.02510087792696571,8.374674753164115e-14,0.0008300438857000889,0.022735889251000587,0.00012279686135046144,0.03584302309923635,0.0005708849486015493,3.995617664962075e-95,2.2127895363944156e-14,2.2832303233134884e-35,6.097480448576192e-21,0.0
2,3.1202945126708576e-09,5.0155969781829895e-36,0.001369908186231086,0.00017398656758431358,3.2938080713968504e-05,0.7057832377000345,8.209310551275597e-20,3.6909730131295294e-11,9.629712861546802e-05,0.1049889750778587,1.9280503884740915e-15,2.3534564981522814e-05,1.8015919482227713e-10,9.760150144112398e-142,4.845276148485255e-197,2.4148330477106072e-05,0.000171057604376814,5.369506637569158e-05,1.9302173821786226e-06,1.826620579764648e-05,2.6259957317116823e-18,1.3285712581297121e-35,0.00010449073892464757,0.0003446662059119967,1.1444110408487918e-12,6.283438425871698e-28,0.0017046733746074163,7.243534824640763e-05,3.260493099812891e-22,2.312716995144321e-07,1.94884737575646e-05,2.147436822457462e-12,0.0010448920344955294,0.015690670066159332,0.020707591497376162,9.224401432725394e-22,1.1723280194540787e-12,2.2660466904158818e-07,1.9485158726577146e-08,0.0023951447878909856,1.5308486423582155e-05,0.00024043195568454869,6.168916022352947e-11,7.459781977913634e-09,0.008068013922880743,8.361870654483234e-144,1.0232959002471725e-07,1.1282889082837877e-18,0.06907750882924814,0.0
3,0.000408125128807179,1.9371864094332582e-11,2.216674886810095e-20,0.07786004591262018,0.04553762007173102,0.0006566730337508416,0.00516135373216693,0.08512410132698078,1.212184679176261e-06,1.3068147919873297e-120,8.600289341519417e-24,0.000239120837729452,0.007777360598963741,1.575486627536597e-32,3.4695974990713313e-56,8.216371692805797e-29,0.00033181124312026567,1.192547448440587e-13,0.000141144019424687,4.2207829018005874e-18,1.7616586882862519e-15,5.625181629134664e-177,0.023700948125640536,7.1310571433539565e-25,2.220729149954985e-12,2.1563150225230476e-56,0.009377710672671818,1.7520054695534297e-05,3.7843513031316084e-22,0.0007958393889675928,4.888768851544832e-29,0.012109059391967422,0.00014317788059812754,3.0700894212382873e-09,0.000766155507525621,3.325061560692249e-25,0.0002106778587030307,2.0691274860652e-09,2.490457231303447e-19,0.0001310807171845725,6.575554298014506e-06,1.2108663060858185e-08,0.06538570730479316,0.0010644905125966695,1.4243379642151437e-09,6.464898606117292e-41,0.009374022558245383,3.398506788097609e-17,0.2911264105772228,0.0
4,0.4426244371428798,4.1312271504810733e-14,6.155310772970091e-16,9.503315514955274e-12,0.2619083606434079,2.6316223793595043e-10,5.925097634827108e-10,0.047584620308953746,0.0017300775592526867,6.8722141307832995e-34,0.1924795595956475,0.008782856942999592,4.108161814005113e-06,9.01206085925068e-31,8.311198161773907e-43,2.2143917298435795e-44,0.0557761418399958,0.0031231388864195312,0.0004314886897775303,0.20703988580090377,6.259469399547364e-09,2.1587302243442226e-08,0.03178500614915539,2.980296465545304e-11,0.0002987654292807514,5.071947533677088e-12,4.252232619929357e-11,0.0001358331193292508,1.1140800045569112e-38,0.29407753466951225,4.6773586087931945e-38,0.009739211340471848,0.38312876702700366,1.0349988989847706e-14,0.0008238134361365538,1.4985473432293083e-09,0.0003492971244567801,3.45006602440955e-26,3.312020947251774e-08,0.020261318533962822,6.577857779024966e-17,3.6014564815769845e-19,8.949865633465057e-10,4.671727282865748e-05,5.041189567312955e-14,0.0,0.06833738492063764,8.609287797943075e-08,6.483439485462595e-05,0.0
5,7.982467922962345e-20,3.0705504731042635e-06,4.815841366374455e-06,0.01665290068209527,0.00016128597329614195,1.682234886402015e-13,1.2364468059803622e-09,2.9512046541169235e-10,0.008155350573785297,0.51787582148793,8.043674280325502e-13,2.7407281359670158e-05,0.023544753026272673,2.8136664699262757e-37,6.541410923350346e-07,0.0007971895361374579,0.44263780813165354,0.006282617721722453,0.05401113098407464,6.534284917043117e-05,5.93145181213151e-17,2.8258936818809877e-05,0.05247786769715576,8.826608049796714e-06,0.0015545609784943944,6.481757649888273e-23,0.004902693162574366,1.0525643952538765e-05,1.4397883030272949e-05,4.1742463503330636e-15,3.3575675249527183e-15,0.0002968917571355922,0.0006322354731728968,0.030736163073209477,0.19094161510752436,2.760863996541248e-10,2.489150185688783e-07,2.956414029821973e-34,4.4338617027792654e-06,1.395271432311566e-61,0.007156228196088808,8.140967641170421e-05,5.768287301590324e-15,0.09532706606439259,0.0009576432330963012,0.0005203287500254534,0.16469095552360324,0.20052784762441989,0.0006382969270109833,0.0
6,5.443065010871381e-09,8.214332408749164e-10,2.2705943813256716e-11,1.0139785785320734e-05,0.047605510357520524,3.939831805321496e-09,1.1104648719290529e-13,6.663729435359298e-09,5.11259789003174e-18,3.4140400071583256e-41,0.0013373074889748776,0.0004595092462266822,5.72396215182717e-10,9.468498345677114e-65,1.7884920837529593e-75,5.458762255236034e-14,0.006089970402513296,5.8105337179951774e-08,0.0671196500281264,0.0006107366949192012,5.403728489239522e-10,2.419179557396258e-81,0.6771913823018592,5.796061299576935e-05,0.0002988390977714259,6.922382931068339e-21,9.963809459436695e-05,1.2344957466718462e-10,3.4362991875163083e-31,5.633915203601262e-06,2.2007808974570583e-37,1.3867756086880395e-15,3.256074468504393e-08,0.0005306269002109087,0.00022794045937941945,0.0008379018443614584,0.00019545705531013205,1.5863306552136797e-19,0.2827008539816277,0.023052204741950837,0.0021264622176981594,4.204558102195694e-09,4.562522821799705e-07,5.3209682703708205e-09,0.03600468476996992,0.0,4.332204192989878e-12,1.6444660140888148e-06,7.550370650615818e-07,0.0
7,0.00029012560587075685,2.5231229358718996e-10,0.02067590764009297,1.543769695718629e-16,9.263901393071785e-25,0.010304356536696297,1.620053568416596e-09,0.003481856037956074,0.21581550978663427,3.613284948485744e-32,6.86093840484378e-17,4.131917662882668e-07,2.5630412997334077e-13,7.99379225500954e-33,3.1537758931925872e-99,0.14263207749908832,0.0071031767452043515,0.025031375169056198,4.883803189585811e-10,0.22473613427324265,7.47444323150472e-07,6.307842596768541e-34,1.0689676416536668e-05,2.765227491533255e-06,4.463953378929594e-10,2.2196141632194686e-07,0.22051665179670246,6.010576806217071e-06,6.743769978874621e-07,1.549642922371276e-14,7.802557412157495e-33,7.921867826995591e-18,0.0003099983051073463,0.04164065614455177,0.00017782389377076743,2.974590688646235e-30,0.0002579317223389741,5.4699891627717295e-17,0.0031395174801503514,1.1694199748757995e-14,6.526479563444179e-17,9.603481167673996e-06,0.13867388736157546,2.1335156976418166e-13,9.002208174261074e-07,4.941891812322906e-196,1.8577987153767142e-07,5.8916789349602396e-15,0.000558213087345764,0.0
8,7.753029041740765e-10,0.2800329848658735,3.377695620768269e-12,0.0018741510080161194,8.450393184271661e-05,4.658365594444491e-06,1.4948864277392502e-25,2.5252270181652697e-11,0.00018356712410515347,6.066720097800383e-43,0.009517312874978548,0.5958652786040207,6.66094745943489e-16,2.125826799355115e-06,2.260030911429335e-18,0.0004968739097953678,3.719447483259022e-08,1.743111997937266e-05,4.969273416907653e-09,0.000640735010760766,1.264106619437367e-18,4.3573602295127335e-36,0.0001177583956852565,1.8945660953008135e-23,1.9858327175374702e-13,0.018369805415165103,1.8387102135187727e-05,0.07179737571181317,2.1380953548462075e-16,0.003891877726017629,6.631593563568028e-22,7.439592112589749e-26,4.818393128168296e-07,1.3967421157744463e-06,0.05059735863414112,2.6636721559691367e-09,7.425711591417536e-07,2.9385490811535695e-14,1.0370981062607146e-08,4.473235272087344e-09,2.1337696790596933e-26,0.010337105919078965,0.005532782632171242,5.053722335701049e-07,0.0007840097455827592,3.473430953035093e-125,0.00018248977258163637,5.256154892464021e-38,0.005288699235029315,0.0
9,3.256979024182347e-05,0.08504721098157585,0.006708128167418559,2.002402002169739e-12,0.04064110474613207,0.0009682008155697141,1.3992708018503526e-26,0.00018919348108719186,2.5263290311971672e-05,2.7211788556502814e-64,0.01567685738553129,0.32125220948576394,3.107481942948907e-06,2.1386080104466493e-36,1.2529271431638354e-18,1.2794269561388039e-18,0.02817892623390776,0.05810496550006811,0.0037062725977250466,2.541611220133271e-07,8.631964709106874e-30,4.9191848672088626e-179,8.619664166687262e-05,2.9149254022336757e-05,9.151852246917982e-16,8.41908756202251e-08,0.03797759894978183,4.797676931565508e-06,0.0009170184934804878,3.641386849744809e-11,3.1873366727380904e-46,0.0018404027293414402,1.74356243952145e-18,1.935719244486496e-13,3.297188300698559e-09,2.41065268904363e-26,0.010055384059006573,1.2545383160159945e-12,1.2684366586646512e-07,3.146916046648087e-16,2.7718069711165994e-06,0.0029130101953998384,4.5554632375659823e-07,0.011929878449965904,2.406138413229289e-09,1.0811755094232876e-126,0.004574266997266433,1.5691739590891564e-11,5.717982592611197e-06,0.0
